翠水园 全明标准H户型 楼层低 采光好,389,单价35023元/平米,2室2厅,111.07平米,南北,简装,低楼层(共6层),板楼,
朝南舒适三居大阳台永旺超市第三大街第五大街配套,175,单价15471元/平米,3室2厅,113.12平米,南北,精装,中楼层(共32层),板楼,
私产过两年，低楼层，户型方正，业主诚心出售,202,单价52251元/平米,1室1厅,38.66平米,东,简装,低楼层(共6层),板楼,
松风东里 1室1厅 77万,77,单价19524元/平米,1室1厅,39.44平米,南,精装,高楼层(共6层),板楼,
华富家园南区 3室1厅 113万,113,单价9054元/平米,3室1厅,124.82平米,南北,毛坯,高楼层(共6层),板楼,
新城家园两室一厅，简单装修，24楼，,122.5,单价14463元/平米,2室1厅,84.7平米,西北,简装,高楼层(共27层),板楼,
两室全阳   产权清晰贝壳优质房源  房本诚心卖,108,单价11760元/平米,2室2厅,91.84平米,南,毛坯,中楼层(共26层),板楼,
美福园 三室户型 交通便利 南北通透,355,单价27378元/平米,3室1厅,129.67平米,南北,简装,低楼层(共6层),板楼,
远洋新干线经典3室   户型方正     采光充足,173,单价19428元/平米,3室1厅,89.05平米,南北,简装,低楼层(共11层),板楼,
河东区第六大道陆典庭园两室两卫,164,单价27882元/平米,2室1厅,58.82平米,南北,精装,高楼层(共5层),板楼,
全阳户型，舒适度好，楼层适中，采光好，三室带书房,145,单价15509元/平米,3室2厅,93.5平米,北南,精装,高楼层(共29层),板楼,
此房满五唯一，采光好，南北通透户型，配套设施齐全,165.6,单价13892元/平米,3室1厅,119.21平米,南北,精装,低楼层(共5层),板楼,
北辰喜凤花园 次新小区  北辰喜凤花园次新小区大两室,92,单价8760元/平米,2室1厅,105.03平米,东西,精装,低楼层(共11层),板楼,
碧桂园 满五唯一 精装修 含家具家电  南北通透,115,单价9645元/平米,3室1厅,119.24平米,南北,精装,低楼层(共26层),板塔结合,
精装修，南北通透，户型方正，采光好，跃层带露台,460,单价30673元/平米,2室2厅,149.97平米,南北,精装,高楼层(共8层),板楼,
河西南楼高档社区，双地铁，过二，精装修，单价低！,542,单价36362元/平米,3室2厅,149.06平米,南北,精装,高楼层(共7层),板楼,
博林园 2室1厅 255万,255,单价30790元/平米,2室1厅,82.82平米,南北,其他,高楼层(共6层),板楼,
生态城万科锦庐一楼带小院看房方便,406,单价28400元/平米,3室2厅,142.96平米,南北,简装,低楼层(共5层),板楼,
满5唯一，中间楼层，南北通透，采光充足，交通便利,123,单价12449元/平米,3室2厅,98.81平米,南北,精装,低楼层(共6层),板楼,
南北通透 满五唯一 精装修拎包入住,135,单价21124元/平米,2室1厅,63.91平米,南北,精装,高楼层(共7层),板楼,
蝶桥公寓婚房小三室 紧靠地铁 采光好 诚意卖,225,单价25609元/平米,3室1厅,87.86平米,西南,精装,中楼层(共7层),板楼,
电力高层，金阜桥边，出行方便，电梯房，采光好。,205,单价23711元/平米,2室1厅,86.46平米,南,简装,中楼层(共24层),塔楼,
此房过两年，南北通透，采光充足。无抵押,182,单价18931元/平米,2室1厅,96.14平米,南北,毛坯,高楼层(共12层),板楼,
此房私产满五年业主诚意出售南北通透视野采光无遮挡,490,单价35250元/平米,3室2厅,139.01平米,南北,精装,高楼层(共33层),板楼,
气象南里  南北通透  低层好房,326,单价36203元/平米,3室1厅,90.05平米,南北,简装,低楼层(共6层),板楼,
急售 急售  世纪花园三室大通厅精装修拎包入住,117,单价8394元/平米,3室2厅,139.4平米,南北,其他,高楼层(共5层),板楼,
泰达时代 3室2厅 239万,239,单价20140元/平米,3室2厅,118.67平米,南北,精装,中楼层(共12层),板楼,
日月家园 2室1厅 272万,272,单价28022元/平米,2室1厅,97.07平米,南北,精装,中楼层(共7层),板楼,
满五唯一 VR 私产 小区环境好,247.5,单价29211元/平米,2室2厅,84.73平米,南北,精装,高楼层(共5层),板楼,
富力津门湖柏溪花园 3室2厅 505万,505,单价32372元/平米,3室2厅,156平米,南,其他,高楼层(共11层),板楼,
贻景花园 2室2厅 130万,130,单价12574元/平米,2室2厅,103.39平米,南北,精装,中楼层(共25层),板楼,
此房是南北通透，格局好， 视野开阔 ，采光充足，,102,单价10061元/平米,3室2厅,101.39平米,南北,简装,中楼层(共6层),板楼,
玺悦峰 2室1厅 127万,127,单价13524元/平米,2室1厅,93.91平米,南,精装,中楼层(共11层),板楼,
嘉春园 3室2厅 205万,205,单价18381元/平米,3室2厅,111.53平米,南北,精装,高楼层(共15层),板楼,
此房南北通透户型，小区改造有物业有花园，车位充足,225,单价25715元/平米,3室1厅,87.5平米,南北,精装,低楼层(共6层),板楼,
紫云园，南北通透三室，采光充足，户型方便！,205,单价17630元/平米,3室1厅,116.28平米,南北,其他,中楼层(共19层),板楼,
惠灵顿河庭花苑中高层南北向优质三居室,410,单价37574元/平米,3室1厅,109.12平米,北南,精装,中楼层(共32层),板塔结合,
一楼带地下室  楼上双阳  看房方便 诚心卖,347,单价26554元/平米,4室1厅,130.68平米,南北,精装,低楼层(共5层),板楼,
房子的位置好 楼层好 带小院 楼间距宽 采光好,118,单价14461元/平米,3室2厅,81.6平米,南北,精装,低楼层(共6层),板楼,
博兰苑 3室2厅 388万,388,单价27257元/平米,3室2厅,142.35平米,南北,精装,中楼层(共24层),板楼,
安德公寓   三室  南北通透  户型方正,350,单价35074元/平米,3室1厅,99.79平米,南北,简装,中楼层(共14层),板楼,
盈江里新楼三室 楼层低 满五年,319.5,单价27704元/平米,3室1厅,115.33平米,南北,精装,低楼层(共6层),板楼,
全阳两室，可观湖，配套齐全，客厅带阳台,93,单价12083元/平米,2室2厅,76.97平米,南,简装,高楼层(共18层),板楼,
八成新好房，通透4室，改善，满五唯一,185,单价15587元/平米,4室2厅,118.69平米,南北,精装,中楼层(共29层),板楼,
塞纳世家 2室1厅 140万,140,单价14894元/平米,2室1厅,94平米,南北,精装,中楼层(共24层),板楼,
溪水湾花园，双阳户型，采光良好，保利自持物业,185,单价20669元/平米,2室1厅,89.51平米,南,简装,高楼层(共32层),板楼,
花郡家园精装2居室南北通透拎包入住业主诚意出售,119,单价13610元/平米,2室1厅,87.44平米,南北,精装,高楼层(共15层),板塔结合,
祥和里 一居室  商品房  私产过二年 不到顶  采光充足,187,单价49563元/平米,1室1厅,37.73平米,南,简装,高楼层(共7层),板楼,
香江广场 精装2居 南北通透  满五唯一 急售,121,单价14421元/平米,2室2厅,83.91平米,南北,精装,高楼层(共18层),板楼,
户型合理采视野开阔交通便利。。。,38,单价8496元/平米,2室0厅,44.73平米,南,简装,低楼层(共3层),板楼,
龙海公寓，低楼层带电梯，阳面一居室！,175,单价34080元/平米,1室1厅,51.35平米,南,简装,低楼层(共11层),板楼,
此房中间楼层 业主诚意出售 田字格户型,89.9,单价20176元/平米,1室2厅,44.56平米,西北,简装,中楼层(共7层),板楼,
中间楼层，不临街，不把边，采光充足,55,单价25161元/平米,1室1厅,21.86平米,南,简装,中楼层(共6层),板楼,
满五唯一 次新房 楼层中上 采光视野佳,139,单价16729元/平米,2室2厅,83.09平米,南,毛坯,高楼层(共32层),板楼,
荣迁西里 南北通透偏独 中间楼层 采光无遮挡,138,单价52017元/平米,1室1厅,26.53平米,南北,简装,中楼层(共7层),板楼,
河北区户口，楼层适中，毛坯，全阳面，阳台大。,75,单价19310元/平米,1室1厅,38.84平米,南,毛坯,中楼层(共7层),板楼,
开元里2楼，位于迎宾街，配套设施齐全,39.9,单价8236元/平米,2室0厅,48.45平米,南,简装,中楼层(共4层),板楼,
鞍山道 好房推荐 小户型 不限套数 有钥匙 随时看房,115,单价111327元/平米,1室0厅,10.33平米,南,简装,低楼层(共2层),暂无数据,
龙吉园 2室1厅 125.5万,125.5,单价13945元/平米,2室1厅,90平米,南,精装,中楼层(共18层),板楼,
标准H户型，全明，边户，双车位,248,单价25307元/平米,2室2厅,98平米,南,简装,低楼层(共6层),板楼,
小区门口位置好、正规三室一厅、卧室大、无浪费面积,345,单价36848元/平米,3室1厅,93.63平米,南北,精装,中楼层(共6层),板楼,
满五唯一 干净整洁 格局方正 户型合理,86,单价9471元/平米,2室2厅,90.81平米,南北,简装,低楼层(共6层),板楼,
精装，全阳户型，看房方便，业主诚售,108,单价10913元/平米,2室1厅,98.97平米,南北,精装,高楼层(共6层),板楼,
屏花里 不到顶通透两室 自住 随时看房 业主诚心出售,110,单价19299元/平米,2室1厅,57平米,南北,简装,高楼层(共6层),板楼,
业主之前从我手里买的，诚心出售。有事就联系我就行,75,单价13825元/平米,1室1厅,54.25平米,南西北,精装,低楼层(共19层),板楼,
映日嘉园 南北通透 采光充足 一楼带院,236,单价25473元/平米,2室1厅,92.65平米,南北,简装,低楼层(共6层),板楼,
阳明里 2室1厅 160万,160,单价21704元/平米,2室1厅,73.72平米,南北,精装,低楼层(共6层),板楼,
世茂玖熙 4室2厅 440万,440,单价23734元/平米,4室2厅,185.39平米,南北,毛坯,3层,板楼,联排别墅
此房南北通透，顶楼带阁楼，楼下正规两室，采光没遮挡,207,单价25076元/平米,3室1厅,82.55平米,南北,简装,5层,板楼,
盛和家园 阳面一室 采光充足 看房方便,111,单价19218元/平米,1室1厅,57.76平米,东南,精装,中楼层(共29层),塔楼,
富瀛洲花园 两居室业主诚心出售 看房方便,210,单价21312元/平米,2室1厅,98.54平米,西南,精装,高楼层(共18层),塔楼,
微山东里 楼层合适 视野开阔 采光较好,113,单价32547元/平米,1室1厅,34.72平米,南,精装,中楼层(共6层),板楼,
福桥里 2室1厅 119万,119,单价20249元/平米,2室1厅,58.77平米,南,其他,低楼层(共6层),板楼,
南向一室，一楼，有小院，有阳光房，私产可贷款,85,单价28184元/平米,1室1厅,30.16平米,南,简装,低楼层(共5层),板楼,
詹滨里 通透两室 3楼 津门片 配套齐全 近轻轨公交,120,单价20044元/平米,2室1厅,59.87平米,南北,简装,中楼层(共6层),板楼,
精装两室 户型方正 中高楼层 采光视野好 诚心出售,140,单价15650元/平米,2室1厅,89.46平米,南,精装,低楼层(共37层),塔楼,
君利花园 双阳户型 电梯房 大两居 毛坯 浪费面积小,96,单价9639元/平米,2室2厅,99.6平米,南,毛坯,高楼层(共24层),板塔结合,
广厦中里西区 有钥匙 2室全阳户型 满五年唯一住房,131,单价20204元/平米,2室2厅,64.84平米,南北,简装,低楼层(共6层),板楼,
楼层低，总价低，采光充足，可直接拎包入住。,93,单价24144元/平米,1室1厅,38.52平米,西南,简装,中楼层(共6层),板楼,
春和仁居 中间楼层 户型方正 满五年 没二套 诚心卖,153,单价25535元/平米,1室1厅,59.92平米,南,简装,中楼层(共18层),塔楼,
河东一号桥精装修两居室电梯房无个税,134.5,单价20401元/平米,2室1厅,65.93平米,东南北,精装,高楼层(共21层),板楼,
天大北五村 2室1厅 194万,194,单价34886元/平米,2室1厅,55.61平米,南北,简装,高楼层(共6层),板楼,
紫云里，中间楼层，小区环境好，有物业，朝南一室,112,单价52632元/平米,1室1厅,21.28平米,南,简装,中楼层(共6层),板楼,
4楼 南北刀把偏 满五唯一 地铁200米 看房方便,115,单价18697元/平米,2室1厅,61.51平米,南北,其他,中楼层(共6层),板楼,
河北区金沙江路 大一室 宽敞明亮 5号线月牙河站,99,单价18498元/平米,1室1厅,53.52平米,南,精装,中楼层(共6层),板楼,
宜白南里，低楼层，出行方便，一层三户。,86,单价22861元/平米,1室1厅,37.62平米,南,简装,低楼层(共6层),板楼,
二楼  南北向 前面无遮挡 采光好 私产能贷款 有钥匙,256,单价42127元/平米,2室1厅,60.77平米,南北,简装,低楼层(共6层),板楼,
满五唯一  小区独有H户型 无遮挡 采光好 诚心出售,265,单价29699元/平米,2室2厅,89.23平米,南北,毛坯,中楼层(共28层),板楼,
南北通透，采光好，全明户型，拎包入住,115,单价20951元/平米,1室1厅,54.89平米,南北,简装,高楼层(共6层),板楼,
风光里小区中间楼层  全明户型 新村学片  随时看房,132,单价23875元/平米,2室1厅,55.29平米,东南北,简装,中楼层(共7层),板楼,
华康里 2室1厅 130万,130,单价21678元/平米,2室1厅,59.97平米,南北,简装,中楼层(共6层),板楼,
华亭国际 1室1厅 117万,117,单价20437元/平米,1室1厅,57.25平米,南,精装,低楼层(共16层),板楼,
雅境新枫尚 1室1厅 195万,195,单价33627元/平米,1室1厅,57.99平米,南,精装,高楼层(共24层),板楼,
义兴里 婚房装修 采光好 私产过五年,126,单价31524元/平米,1室1厅,39.97平米,西,精装,高楼层(共6层),板楼,
公产可以买产权，低楼层，采光好，婚房装修,81,单价27055元/平米,1室1厅,29.94平米,南,精装,低楼层(共6层),板楼,
地利园 南北通透一居室 户型规整 无浪费面积,135,单价25947元/平米,1室1厅,52.03平米,南北,简装,低楼层(共6层),板楼,
私产满两年 低楼层  有钥匙   业主诚意出售,165,单价25721元/平米,2室1厅,64.15平米,南北,毛坯,低楼层(共6层),板楼,
阳光金地 采光充足 满2年 看房便利,86,单价18766元/平米,1室1厅,45.83平米,南,简装,低楼层(共20层),塔楼,
星环里 1室1厅 121万,121,单价28424元/平米,1室1厅,42.57平米,东,其他,高楼层(共7层),板楼,
此房私产满五年，无抵押，阳面采光好，户型方正,98,单价17617元/平米,1室1厅,55.63平米,南,精装,低楼层(共17层),板楼,
大唐二期比松花园，环境优美，居住舒适，配套完善。,114,单价14021元/平米,2室1厅,81.31平米,南,毛坯,低楼层(共17层),板楼,
金狮家园 2室1厅 350万,350,单价34470元/平米,2室1厅,101.54平米,南北,简装,中楼层(共7层),板楼,
闹中取静，繁华地段，小巧玲珑一居室,78.9,单价36444元/平米,1室1厅,21.65平米,南,简装,中楼层(共6层),板楼,
带上名学额 无尾款 税费低 有钥匙 大两室,668,单价58219元/平米,2室1厅,114.74平米,南,精装,低楼层(共33层),板楼,
跃进楼 低楼层 朝南 可公益贷,125,单价82672元/平米,1室0厅,15.12平米,南,毛坯,低楼层(共4层),板楼,
万科 南北通透 全新未住洋房  户型方正 采光充足,322,单价23792元/平米,3室1厅,135.34平米,南北,精装,中楼层(共5层),板楼,
唐山里小区 双阳通透两室 看房方便,116,单价9929元/平米,2室2厅,116.83平米,南北,简装,高楼层(共6层),板楼,
远洋新干线  洋房好楼层 带装修 没遮挡！！,312,单价22405元/平米,3室2厅,139.26平米,南北,精装,中楼层(共6层),板楼,
汉沽城区 美域澜苑 两居室 精装修 拎包入住！,88,单价9874元/平米,2室1厅,89.13平米,南北,精装,中楼层(共28层),板楼,
辽宁里 9号线旁 一居室  随时看房,67,单价16734元/平米,1室1厅,40.04平米,南北,简装,高楼层(共6层),板楼,
安裕新村，两室一厅楼层好 布局合理 房子保持的整洁,75,单价12097元/平米,2室1厅,62平米,南北,简装,低楼层(共6层),板楼,
锋泛国际  房龄新  大两室  精装修,212,单价26718元/平米,2室1厅,79.35平米,南北,精装,中楼层(共18层),塔楼,
云松里  四楼 私产满五唯一 可贷款 一手房主,217,单价39312元/平米,2室1厅,55.2平米,南北,简装,中楼层(共6层),板楼,
房子满五年，通透大三居，户型方正,488,单价30449元/平米,3室2厅,160.27平米,南北,精装,高楼层(共18层),板楼,
福东北里成熟社区，看房方便，精装修。,91,单价20164元/平米,1室1厅,45.13平米,南东,精装,高楼层(共6层),板楼,
二楼  三室中间位置  师大（附）小片,192,单价29087元/平米,3室1厅,66.01平米,南北,精装,中楼层(共5层),板楼,
季景华庭［季景园］ 2室1厅 140万,140,单价16087元/平米,2室1厅,87.03平米,南,精装,中楼层(共17层),板塔结合,
跃层两室，中间楼层，采光好满五唯一两个租的车位,178,单价19611元/平米,2室1厅,90.77平米,南,精装,低楼层(共6层),板楼,
景兴里，私产可贷款，精装修，大一室。,145,单价34336元/平米,1室1厅,42.23平米,东,精装,中楼层(共7层),板楼,
福东北里 中间楼层 满五年 河东产权 价格可议 采光好,115,单价20766元/平米,2室1厅,55.38平米,南,简装,中楼层(共6层),板楼,
城南好位置电梯房，房主诚心出售，看房方便。,110,单价11703元/平米,2室1厅,94平米,南,精装,低楼层(共15层),塔楼,
东南朝向 宜居两室  中楼层电梯房  配套齐全,240,单价35493元/平米,2室1厅,67.62平米,东南,精装,低楼层(共28层),板楼,
金地格林世界三期橄榄苑H+1户型 ，精装修 带小院,290,单价25751元/平米,3室2厅,112.62平米,西南,精装,低楼层(共6层),板楼,
出售 电厂甲乙楼 两室一厅 户型合理 采光好,83,单价13492元/平米,2室1厅,61.52平米,南,简装,中楼层(共6层),板塔结合,
提香轩精装好房满五唯一自住好房,125,单价14353元/平米,2室2厅,87.09平米,南,精装,低楼层(共14层),塔楼,
兴盛里(大港区) 2室1厅 67万,67,单价10997元/平米,2室1厅,60.93平米,南北,简装,中楼层(共6层),板楼,
中山门互助道一居，满五唯一，采光好，不到顶，临地铁,105,单价22797元/平米,1室1厅,46.06平米,南,简装,高楼层(共6层),板楼,
业主诚意出售 价位可议 洋房一室 看房方便,112,单价18967元/平米,1室1厅,59.05平米,南,精装,低楼层(共11层),板塔结合,
兰江新苑 精装修双飘窗 满两年 诚心出售 私产可贷款,145,单价25524元/平米,1室1厅,56.81平米,西南,精装,低楼层(共26层),塔楼,
田园小区 中楼层 双阳户型 没有遮挡 配套齐 随时看,143,单价17813元/平米,2室1厅,80.28平米,南,精装,中楼层(共6层),板楼,
南华里79.5平米房子，业主诚心出售,87.3,单价10982元/平米,2室1厅,79.5平米,南,精装,高楼层(共6层),板楼,
北斗花园现代精装修满五年无尾款无抵押两个买的车位,378,单价32924元/平米,2室2厅,114.81平米,南北,精装,低楼层(共9层),板楼,
新上晨光楼  阳面一室  中间楼层,132,单价28194元/平米,1室1厅,46.82平米,南,简装,中楼层(共5层),板楼,
前光里，满5唯一，简装低楼层，原石化的处长楼,63,单价7799元/平米,3室1厅,80.78平米,南北,简装,中楼层(共6层),板楼,
精装修，不信你自己看，中楼层，总房款低，离地铁近,102,单价21666元/平米,2室1厅,47.08平米,东西,精装,中楼层(共6层),板楼,
生活配套齐全、交通便利、居住舒适,95,单价11787元/平米,2室1厅,80.6平米,南,简装,高楼层(共6层),板楼,
万隆花园  中间楼层  位置好  诚意出售,98,单价18537元/平米,1室1厅,52.87平米,南,简装,中楼层(共6层),板楼,
欧铂城 2室1厅 135万,135,单价13728元/平米,2室1厅,98.34平米,西南,精装,低楼层(共33层),塔楼,
精心高品质设计装修 多功能小两室 满五唯一,149,单价21629元/平米,2室1厅,68.89平米,南北,精装,中楼层(共6层),板楼,
格调艺术领地 3室1厅 389.9万,389.9,单价27152元/平米,3室1厅,143.6平米,南北,精装,高楼层(共30层),塔楼,
龙都花园商品房砖楼 光照好采光明亮 适宜居住,320,单价40303元/平米,2室1厅,79.4平米,南北,简装,中楼层(共7层),板楼,
盈润园 私产三室  双卫  精装修   看房方便  随时签约,290,单价20921元/平米,3室2厅,138.62平米,南北,精装,高楼层(共18层),板楼,
钥匙房 精装三室 南北通透 独立餐厅 明卫,189,单价19214元/平米,3室2厅,98.37平米,南北,精装,中楼层(共24层),板塔结合,
干净整洁 精装修 没有尾款 价格可谈,150.2,单价27064元/平米,1室1厅,55.5平米,南,简装,高楼层(共7层),板楼,
来安里一期  低层一室  卧室敞亮  随时看房,123,单价29003元/平米,1室1厅,42.41平米,东西,简装,低楼层(共6层),板楼,
此房满两年 老证 室内干净整洁 布局合理,130,单价15189元/平米,3室1厅,85.59平米,南,简装,高楼层(共6层),板楼,
配套较全，业主诚意出售，交通便利，格局方正,62,单价10690元/平米,2室1厅,58平米,南北,简装,中楼层(共4层),板楼,
私产婚房装修海河边全明户型，地铁三号线金狮站,210,单价29050元/平米,2室1厅,72.29平米,南北,精装,高楼层(共6层),板楼,
滨瑞花园（远洋城7期） 2室1厅 105万,105,单价12590元/平米,2室1厅,83.4平米,南,精装,中楼层(共31层),板楼,
平安家园 1室1厅 55万,55,单价7236元/平米,1室1厅,76.01平米,南,其他,低楼层(共9层),板楼,
中.心北里  2楼  朝南 满五唯一 采光充足交通方便,92.9,单价15131元/平米,2室1厅,61.4平米,南,简装,低楼层(共6层),板楼,
小镇西西里瑞国里 2室1厅 143万,143,单价15478元/平米,2室1厅,92.39平米,南北,精装,低楼层(共11层),板楼,
满五唯一  交通便利  配套成熟   视野开阔,115,单价16299元/平米,2室1厅,70.56平米,南北,其他,高楼层(共7层),板楼,
中等楼层 南北通透 全明户型 业主诚心卖,293,单价44341元/平米,2室1厅,66.08平米,东南北,简装,中楼层(共6层),板楼,
嘉畅园 2室1厅 182万,182,单价24267元/平米,2室1厅,75平米,南,简装,中楼层(共20层),塔楼,
马场道，户型方正，采光充足，随时看房，业主自住,160,单价45275元/平米,1室1厅,35.34平米,西,其他,高楼层(共6层),板楼,
此房满两年，中间楼层，精装修， 适合小两口住,157,单价18124元/平米,2室2厅,86.63平米,西南,简装,高楼层(共25层),板楼,
万隆花园  私产 满五年  装修好  南北通透,123,单价17160元/平米,2室1厅,71.68平米,南北,精装,高楼层(共6层),板楼,
嘉春园 2室1厅 188万,188,单价19120元/平米,2室1厅,98.33平米,南,精装,中楼层(共11层),板楼,
北开花园 全阳两室 中间楼层 采光好 视野好,298,单价33349元/平米,2室1厅,89.36平米,南,精装,中楼层(共32层),板楼,
兴业家园 私产过五年 精装修 户型方正 采光良好,224,单价33137元/平米,2室1厅,67.6平米,东南,精装,中楼层(共30层),板楼,
满五唯一，小户型，中间楼层无尾款，采光充足,108,单价16469元/平米,1室1厅,65.58平米,南,精装,中楼层(共18层),塔楼,
临平里 1室1厅 85万,85,单价34178元/平米,1室1厅,24.87平米,南,简装,高楼层(共6层),板楼,
宝鑫景苑两居室，户型方正，配套齐全，交通方便。,98,单价9703元/平米,2室1厅,101平米,南,简装,低楼层(共7层),塔楼,
此房坐北朝南 采光好 无遮挡 低楼层 上下楼方便,145,单价18744元/平米,2室1厅,77.36平米,南北,简装,低楼层(共6层),板楼,
友爱南里 2室1厅 152万,152,单价24528元/平米,2室1厅,61.97平米,南北,精装,低楼层(共6层),板楼,
宾西路23号 1室1厅 102万,102,单价24939元/平米,1室1厅,40.9平米,西,简装,高楼层(共8层),板楼,
中低楼层，业主诚心出售，满五年。,158,单价22962元/平米,2室1厅,68.81平米,东西,简装,中楼层(共7层),板楼,
塞纳世家，精装修，位置好，采光好，视野开阔,128,单价13742元/平米,2室2厅,93.15平米,南,精装,中楼层(共27层),板楼,
兰江新苑精装修大一室电梯次新房 私产满两年,138,单价24942元/平米,1室1厅,55.33平米,西南,精装,中楼层(共32层),塔楼,
军星名苑 2室1厅 233万,233,单价24785元/平米,2室1厅,94.01平米,南北,精装,高楼层(共6层),板楼,
满五唯一，一楼南北通透，业主诚心卖,219,单价31570元/平米,2室1厅,69.37平米,南北,其他,低楼层(共6层),板楼,
汇宝名苑 小砖楼  3楼 两室南北通透 精装修,164,单价25104元/平米,2室1厅,65.33平米,南北,精装,中楼层(共6层),板楼,
房子满五年，中间楼层采光视野充足。,113,单价15103元/平米,1室1厅,74.82平米,南,简装,中楼层(共26层),塔楼,
配套较齐 采光较好 业主诚意出售 干净整洁 看房方便,395,单价27513元/平米,4室2厅,143.57平米,南北,精装,中楼层(共4层),板楼,
天宁里 2室1厅 440万,440,单价53797元/平米,2室1厅,81.79平米,南北,其他,中楼层(共7层),板楼,
低楼层 满五年无二套 采光好 无遮挡 价钱可谈,188,单价31752元/平米,2室1厅,59.21平米,南北,简装,中楼层(共5层),板楼,
云阳东里   超大两室 稀有户型,168,单价26445元/平米,2室1厅,63.53平米,南北,简装,高楼层(共6层),板楼,
急售急售 满五唯一 中间楼层一室带厅 南北通透 可议价,137,单价32396元/平米,1室1厅,42.29平米,南北,精装,中楼层(共6层),板楼,
云阳西里 2室1厅 189万,189,单价30802元/平米,2室1厅,61.36平米,南北,精装,低楼层(共6层),板楼,
精装两居室，户型方正，采光好视野好，价位可谈,229,单价39820元/平米,2室1厅,57.51平米,西南,精装,高楼层(共6层),板楼,
晴景家园，精装两室，诚心卖，户型方正采光好,90,单价12066元/平米,2室1厅,74.59平米,南,精装,中楼层(共32层),板楼,
凌奥花园 精装H户型 3楼 5层到顶 出门五号线 菜市场,289,单价28982元/平米,2室1厅,99.72平米,南北,精装,中楼层(共6层),板楼,
南北通透大两室，低楼层，可贷款,191,单价31322元/平米,2室1厅,60.98平米,南北,简装,中楼层(共6层),板楼,
实泽园 婚房装修 采光充足 楼层好 价格可议,399,单价48195元/平米,2室1厅,82.79平米,南,精装,高楼层(共27层),板楼,
商品房两室 中间楼层 前后采光无遮挡 私产过五,303,单价38683元/平米,2室1厅,78.33平米,南北,精装,中楼层(共6层),板楼,
秀丽园 2室1厅 205万,205,单价22194元/平米,2室1厅,92.37平米,南,简装,中楼层(共6层),板楼,
河东区 华庆里 二楼 双阳通透户型 业主诚意出售,228,单价25918元/平米,2室1厅,87.97平米,南北,简装,低楼层(共7层),板楼,
碧玉家园南北通透户型，采光好，配套齐全,80,单价11351元/平米,1室1厅,70.48平米,南北,简装,中楼层(共22层),板塔结合,
景福里两室，不临街，低楼层 精装修 看房提前预约,262,单价45837元/平米,2室1厅,57.16平米,东,精装,低楼层(共7层),板楼,
和睦北里 1室1厅 106.3万,106.3,单价22974元/平米,1室1厅,46.27平米,南,简装,高楼层(共6层),板楼,
双发温泉花园 小区环境优雅 居住舒适 配套齐全,155,单价14497元/平米,2室1厅,106.92平米,南北,简装,中楼层(共7层),板楼,
林苑北里  一楼阳面  私产可贷款  看房方便,119,单价31683元/平米,1室1厅,37.56平米,东南,精装,低楼层(共8层),板楼,
经典一室 月坛身后 中间位置，满五年 中间楼层,62,单价13277元/平米,1室1厅,46.7平米,南,简装,中楼层(共6层),板楼,
格调春天花园 2室1厅 470万,470,单价48439元/平米,2室1厅,97.03平米,南,精装,低楼层(共18层),板楼,
元兴新里 1室1厅 178万,178,单价51091元/平米,1室1厅,34.84平米,西,简装,高楼层(共8层),板楼,
和盛苑 2室1厅 74万,74,单价11157元/平米,2室1厅,66.33平米,南,其他,高楼层(共32层),暂无数据,
风湖里 2室1厅 184.5万,184.5,单价21967元/平米,2室1厅,83.99平米,西,简装,中楼层(共24层),板楼,
此房私产过两年，双东照两室 低楼层 诚意卖,238,单价40986元/平米,2室1厅,58.07平米,东,毛坯,中楼层(共7层),板楼,
房子过五年，双阳低楼层两室 无遮挡采光好,272.8,单价35900元/平米,2室1厅,75.99平米,南,简装,低楼层(共6层),板楼,
业主急售 中国铁建国际城香湾凤苑H户型 精装两室,245,单价28171元/平米,2室2厅,86.97平米,南,精装,高楼层(共34层),板楼,
湘江道私产过两年 精装 低楼层,179,单价40036元/平米,1室1厅,44.71平米,南,精装,中楼层(共5层),板楼,
汇贤里   一室   一厅   过两年,115,单价21851元/平米,1室1厅,52.63平米,南,精装,中楼层(共6层),板楼,
全明格局，采光好，业主诚心出售，看房方便！,310,单价25321元/平米,3室1厅,122.43平米,南北,简装,中楼层(共9层),板楼,
凯旋苑 2室1厅 125万,125,单价13344元/平米,2室1厅,93.68平米,南北,简装,中楼层(共6层),板楼,
河西一片私产，交通便利，邻近人民公园,140,单价36232元/平米,1室1厅,38.64平米,东,简装,中楼层(共8层),板楼,
北辰区 宜兴埠 宸欣家园  两室 精装修 近地铁,164,单价19930元/平米,2室1厅,82.29平米,南,精装,高楼层(共18层),板塔结合,
凤岐东里 1室1厅 92万,92,单价25310元/平米,1室1厅,36.35平米,南,简装,低楼层(共6层),板楼,
杭州道，唐山里，南北通透户型，一室一厅,66,单价16004元/平米,1室1厅,41.24平米,南北,其他,低楼层(共6层),板楼,
此房满五唯一，低楼层，82平米纯套内面积！,210,单价25311元/平米,3室1厅,82.97平米,东,简装,低楼层(共6层),板楼,
和瑞园全阳户型 精装修 中间楼层 满五唯一,107,单价20389元/平米,1室1厅,52.48平米,南,精装,中楼层(共25层),板楼,
一楼 满五唯一 南北通透 采光好,179.5,单价27808元/平米,2室1厅,64.55平米,南北,简装,低楼层(共7层),板楼,
